pos,accession
521,8
522,8
523,8
524,8
525,8
526,8
527,8
528,8
529,8
533,8
538,8
542,8
544,8
545,8
546,8
548,8
549,8
550,8
551,1
552,8
554,12
555,8
557,8
558,8
559,8
561,8
562,8
563,8
564,8
565,5
568,8
569,8
570,12
571,8
573,8
574,4
576,8
577,8
579,8
582,12
583,8
584,4
585,4
586,8
590,8
592,8
614,8
629,4
632,8
635,8
653,8
658,5
671,8
674,13
719,8
722,8
773,8
774,8
797,8
800,8
821,8
822,8
825,8
827,8
828,8
830,8
839,8
843,8
854,8
855,8
856,8
857,8
858,8
859,9
860,9
861,9
862,9
863,9
864,9
865,8
866,8
867,9
868,9
870,8
871,1
873,8
875,8
877,8
878,8
884,8
887,8
896,8
900,8
904,8
906,8
919,9
925,8
926,9
927,8
929,1
932,8
933,8
937,8
938,8
939,8
941,8
946,1
953,8
954,8
955,8
956,8
958,8
959,8
961,8
962,8
963,1
965,8
967,8
969,8
976,9
997,8
998,8
1005,8
1007,8
1010,8
1014,8
1017,8
1019,5
1020,5
1021,5
1022,5
1023,5
1024,5
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1033,8
1035,8
1037,8
1038,8
1041,1
1042,8
1055,8
1059,8
1062,1
1066,8
1067,8
1068,8
1069,8
1070,9
1073,8
1074,8
1075,8
1076,9
1077,1
1079,8
1080,8
1081,8
1089,8
1090,9
1091,1
1101,3
1104,8
1113,9
1146,8
1155,8
1167,21
1168,21
1169,21
1170,21
1171,21
1172,21
1173,21
1174,21
1175,21
1176,21
1177,21
1178,21
1179,21
1180,21
1181,21
1182,21
1183,21
1184,21
1185,21
1186,21
1187,21
1188,21
1189,21
1190,21
1191,21
1192,21
1193,21
1194,21
1195,21
1196,21
1197,21
1198,21
1199,21
1200,21
1201,21
1202,21
1203,21
1204,21
1205,21
1206,21
1207,21
1208,21
1209,21
1210,21
1211,21
1212,21
1213,21
1214,21
1215,21
1216,21
1217,21
1218,21
1219,21
1220,21
1221,21
1222,21
1223,21
1224,21
1225,21
1226,21
1227,21
1228,21
1229,21
1230,21
1231,21
1232,21
1233,21
1234,21
1235,21
1236,21
1237,21
1238,21
1239,21
1240,21
1241,21
1242,21
1243,21
1244,21
1245,21
1246,21
1247,21
1248,21
1249,21
1250,21
1251,21
1252,21
1253,21
1254,21
1255,21
1256,21
1257,21
1258,21
1259,21
1260,21
1261,21
1262,21
1263,21
1264,21
1265,21
1266,21
1267,21
1268,21
1269,21
1270,21
1271,21
1272,21
1273,21
1274,21
1275,21
1276,21
1277,21
1278,21
1279,21
1280,21
1281,21
1282,21
1283,21
1284,21
1285,21
1286,21
1287,21
1288,21
1289,21
1290,21
1291,21
1292,21
1293,21
1294,21
1295,21
1296,21
1297,21
1298,21
1299,21
1300,21
1301,21
1302,21
1303,21
1304,21
1305,21
1306,21
1307,21
1308,21
1309,21
1310,21
1311,21
1312,21
1313,21
1314,21
1315,21
1316,21
1317,21
1318,21
1319,21
1320,21
1321,21
1322,21
1323,21
1324,21
1325,21
1326,21
1327,21
1328,21
1329,21
1330,21
1331,21
1332,21
1333,21
1334,21
1335,21
1336,21
1337,21
1338,21
1339,21
1340,21
1341,21
1342,21
1343,21
1344,21
1345,21
1346,21
1347,21
1348,21
1349,21
1350,21
1351,21
1352,21
1353,21
1354,21
1355,21
1356,21
1357,21
1358,21
1359,21
1360,21
1361,21
1362,21
1363,21
1364,21
1365,21
1366,21
1367,21
1368,21
1369,21
1370,21
1371,21
1372,21
1373,21
1374,21
1375,21
1376,21
1377,21
1378,21
1379,21
1380,21
1381,21
1382,21
1383,21
1384,21
1385,21
1386,21
1387,21
1388,21
1389,21
1390,21
1391,21
1392,21
1393,21
1394,21
1395,21
1396,21
1397,21
1398,21
1399,21
1400,21
1401,21
1402,21
1403,21
1404,21
1405,21
1406,21
1407,21
1408,21
1409,21
1410,21
1411,21
1412,21
1413,21
1414,21
1415,21
1416,21
1417,21
1418,21
1419,21
1420,21
1421,21
1422,21
1423,21
1424,21
1425,21
1426,21
1427,21
1428,21
