pos,accession
1457,13
1458,13
1459,13
1460,13
1461,13
1462,13
1463,13
1464,13
1465,13
1466,13
1467,13
1468,13
1469,13
1470,13
1471,13
1472,13
1473,13
1474,13
1475,13
1476,13
1477,13
1478,13
1479,13
1480,13
1481,13
1482,13
1483,13
1484,13
1485,13
1486,13
1487,13
1488,13
1489,13
1490,13
1491,13
1492,13
1493,13
1494,13
1495,13
1496,13
1497,13
1498,13
1499,13
1500,13
1501,13
1502,13
1503,13
1504,13
1505,13
1506,13
1507,13
1508,13
1509,13
1510,13
1511,13
1512,13
1513,13
1514,13
1515,13
1516,13
1517,13
1518,13
1519,13
1520,13
1521,13
1522,13
1523,13
1524,13
1525,13
1526,13
1527,13
1528,13
1529,13
1530,13
1531,13
1532,13
1533,13
1534,13
1535,13
1536,13
1537,13
1538,13
1539,13
1540,13
1541,13
1542,13
1543,13
1544,13
1545,13
1546,13
1547,13
1548,13
1549,13
1550,13
1551,13
1552,13
1553,13
1554,13
1555,13
1556,13
1557,13
1558,13
1559,13
1560,13
1561,13
1562,13
1563,13
1564,13
1565,13
1566,13
1567,13
1568,13
1569,13
1570,13
1571,13
1572,13
1573,13
1574,13
1575,13
1576,13
1577,13
1578,13
1579,13
1580,13
1581,13
1582,13
1583,13
1584,13
1585,13
1586,13
1587,13
1588,13
1589,13
1590,13
1591,13
1592,13
1593,13
1594,13
1595,13
1596,13
1597,13
1598,13
1599,13
1600,13
1601,13
1602,13
1603,13
1604,13
1605,13
1606,13
1607,13
1608,13
1609,13
1610,13
1611,13
1612,13
1613,13
1614,13
1615,13
1616,13
1617,13
1618,13
1619,13
1620,13
1621,13
1622,13
1623,13
1624,13
1625,13
1626,13
1627,13
1628,13
1629,13
1630,13
1631,13
1632,13
1633,13
1634,13
1635,13
1636,13
1637,13
1638,13
1639,13
1640,13
1641,13
1642,13
1643,13
1644,13
1645,13
1646,13
1647,13
1648,13
1649,13
1650,13
1651,13
1652,13
1653,13
1654,13
1655,13
1656,13
1657,13
1658,13
1659,13
1660,13
1661,13
1662,13
1663,13
1664,13
1665,13
1666,13
1667,13
1668,13
1669,13
1670,13
1671,13
1672,13
1673,13
1674,13
1675,13
1676,13
1677,13
1678,13
1679,13
1680,13
1681,13
1682,13
1683,13
1684,13
1685,13
1686,13
1687,13
1688,13
1689,13
1690,13
1691,13
1692,13
1693,13
1694,13
1695,13
1696,13
1697,13
1698,13
1699,13
1700,13
1701,13
1702,13
1703,13
1704,13
1705,13
1706,13
1707,13
1708,13
1709,13
1710,13
1711,13
1712,13
1713,13
1714,13
1715,13
1716,13
1717,13
1718,13
1719,13
1720,13
1721,13
1722,13
1723,13
1724,13
1725,13
1726,13
1727,13
1728,13
1729,13
1730,13
1731,13
1732,13
1733,13
1734,13
1735,13
1736,13
1737,13
1738,13
1739,13
1740,13
1741,13
1742,13
1743,13
1744,13
1745,13
1746,13
1747,13
1748,13
1749,13
1750,13
1751,13
1752,13
1753,13
1754,13
1755,13
1756,13
1757,13
1758,13
1759,13
1760,13
1761,13
1762,13
1763,13
1764,13
1765,13
1766,13
1767,13
1768,13
1769,13
1770,13
1771,13
1772,13
1773,13
1774,13
1775,13
1776,13
1777,13
1778,13
1779,13
1780,13
1781,13
1782,13
1783,13
1784,13
1785,13
1786,13
1787,13
1788,13
1789,13
1790,13
1791,13
1792,13
1793,13
1794,13
1795,13
1796,13
1797,13
1798,13
1799,13
1800,13
1801,13
1802,13
1803,13
1804,13
1805,13
1806,13
1807,13
1808,13
1809,13
1810,13
1811,13
1812,13
1813,13
1814,13
1815,13
1816,13
1817,13
1818,13
1819,13
1820,13
1821,13
1822,13
1823,13
1824,13
1825,13
1826,13
1827,13
1828,13
1829,13
1830,13
1831,13
1832,13
1833,13
1834,13
1835,13
1836,13
1837,13
1838,13
1839,13
1840,13
1841,13
1842,13
1843,13
1844,13
1845,13
1846,13
1847,13
1848,13
1849,13
1850,13
1851,13
1852,13
1853,13
1854,13
1855,13
1856,13
1857,13
1858,13
1859,13
1860,13
1861,13
1862,13
1863,13
1864,13
1865,13
1866,13
1867,13
1868,13
1869,13
1870,13
1871,13
1872,13
1873,13
1874,13
1875,13
1876,13
1877,13
1878,13
1879,13
1880,13
1881,13
1882,13
1883,13
1884,13
1885,13
1886,13
1887,13
1888,13
1889,13
1890,13
1891,13
1892,13
1893,13
1894,13
1895,13
1896,13
1897,13
1898,13
1899,13
1900,13
1901,13
1902,13
1903,13
1904,13
1905,13
1906,13
1907,13
1908,13
1909,13
1910,13
1911,13
1912,13
1913,13
1914,13
1915,13
1916,13
1917,13
1918,13
1919,13
1920,13
1921,13
1922,13
1923,13
1924,13
1925,13
1926,13
1927,13
1928,13
1929,13
1930,13
1931,13
1932,13
1933,13
1934,13
1935,13
1936,13
1937,13
1938,13
1939,13
1940,13
1941,13
1942,13
1943,13
1944,13
1945,13
1946,13
1947,13
1948,13
1949,13
1950,13
1951,13
1952,13
1953,13
1954,13
1955,13
1956,13
1957,13
1958,13
1959,13
1960,13
1961,13
1962,13
1963,13
1964,13
1965,13
1966,13
1967,13
1968,13
1969,13
1970,13
1971,13
1972,13
1973,13
1974,13
1975,13
1976,13
1977,13
1978,13
1979,13
1980,13
1981,13
1982,13
1983,13
1984,13
1985,13
1986,13
1987,13
1988,13
1989,13
1990,13
1991,13
1992,13
1993,13
1994,13
1995,13
1996,13
1997,13
1998,13
1999,13
2000,13
2001,13
2002,13
2003,13
2004,13
2005,13
2006,13
2007,13
2008,13
2009,13
2010,13
2011,13
2012,13
2013,13
2014,13
2015,13
2016,13
2017,13
2018,13
2019,13
2020,13
2021,13
2022,13
2023,13
2024,13
2025,13
2026,13
2027,13
2028,13
2029,13
2030,13
2031,13
2032,13
2033,13
2034,13
2035,13
2036,13
2037,13
2038,13
2039,13
2040,13
2041,13
2042,13
2043,13
2044,13
2045,13
2046,13
2047,13
2048,13
2049,13
2050,13
2051,13
2052,13
2053,13
2054,13
2055,13
2056,13
2057,13
2058,13
2059,13
2060,13
2061,13
2062,13
2063,13
2064,13
2065,13
